Y, X, Best RMSE Model Name, Best MAE Model Name, New Model Best RMSE Value, New Model Best MAE Value, Old Model Best RMSE Value, Old Model Best MAE Value, Cumulative Accuracy RMSE, Cumulative Accuracy MAE,Difference of RMSE,Difference of MAE,,,,
45,15, RF, RF,60.40299567,26.618388,133.2680609,53.98699169,92.72914521,95.98352214,72.86506527,27.36860369,,,,
45,16, RF, RF,71.31179273,36.3581222,91.43291823,41.91493056,92.7306425,95.98434926,20.1211255,5.556808353,,,,
45,17, RF, RF,35.18028768,12.63855257,93.99071994,45.93277853,92.73213918,95.98517603,58.81043226,33.29422596,,,,
45,18, LR, LR,95.82557042,33.57322686,122.7435584,55.57928936,92.73363524,95.98600247,26.91798799,22.0060625,,,,
45,19, RF, KNN,81.69712911,22.64690173,126.2877898,59.29519021,92.73513069,95.98682857,44.5906607,36.64828848,,,,
45,20, KNN, SVR,85.50180738,30.43771618,137.4684004,56.49046076,92.73662551,95.98765432,51.96659303,26.05274458,,,,
45,21, LR, SVR,28.04118414,10.05813499,207.5839784,88.25021904,92.73811973,95.98847974,179.5427943,78.19208406,,,,
45,22, NN, SVR,56.38437509,13.07288601,209.4335217,93.22296317,92.73961333,95.98930481,153.0491466,80.15007716,,,,
45,23, KNN, SVR,69.6061522,16.75724068,218.8519286,110.72869,92.74110631,95.99012955,149.2457764,93.97144933,,,,
45,24, KNN, KNN,18.87691141,7.080618713,243.9538516,113.5193153,92.74259868,95.99095395,225.0769402,106.4386966,,,,
45,25, RF, RF,70.14025988,28.10435983,218.8783586,96.18079304,92.74409044,95.99177801,148.7380987,68.07643321,,,,
45,26, RF, SVR,60.42144719,23.70307718,117.7479771,57.42121157,92.74558159,95.99260173,57.32652991,33.7181344,,,,
45,27, RF, SVR,63.75903989,32.68753123,129.0320445,64.87858221,92.74707212,95.99342511,65.27300465,32.19105098,,,,
45,28, KNN, KNN,63.29514279,29.43722198,182.6264493,84.73174325,92.74856204,95.99424815,119.3313066,55.29452127,,,,
45,29, LR, KNN,81.83726953,40.35323141,188.537346,95.3806391,92.75005135,95.99507086,106.7000764,55.02740768,,,,
45,30, RF, SVR,108.0529815,34.66507224,169.6117018,89.15871531,92.75154004,95.99589322,61.55872029,54.49364307,,,,
45,31, NN, SVR,41.21395756,13.49759947,213.8782055,112.4204132,92.75302813,95.99671525,172.6642479,98.92281376,,,,
45,32, NN, SVR,32.1813543,6.108467525,284.0387298,139.3928115,92.7545156,95.99753695,251.8573755,133.284344,,,,
45,33, NN, SVR,23.67908627,5.653436841,276.2487711,132.7504013,92.75600246,95.9983583,252.5696849,127.0969645,,,,
45,34, KNN, SVR,215.1714125,29.52575604,225.84826,102.7895472,92.75748872,95.99917932,10.67684756,73.26379118,,,,
45,35, NN, SVR,12.25190425,3.911196498,156.258431,76.84170532,92.75897436,96,144.0065268,72.93050882,,,,
45,36, RF, SVR,15.67444079,4.816899663,172.2468727,79.80097216,92.76045939,96.00082034,156.5724319,74.98407249,,,,
45,37, SVR, SVR,5.577574614,1.646476716,236.6821974,111.4287247,92.76194382,96.00164035,231.1046228,109.782248,,,,
45,38, RF, RF,98.95291234,28.29952315,262.0359644,116.5155729,92.76342763,96.00246002,163.083052,88.21604976,,,,
45,39, KNN, KNN,99.49404053,42.79690944,222.7291265,95.41168999,92.76491084,96.00327936,123.235086,52.61478055,,,,
45,40, LR, RF,86.40139198,38.74855354,159.6923411,78.46061198,92.76639344,96.00409836,73.29094907,39.71205844,,,,
45,41, KNN, KNN,66.73565154,25.56186393,260.4750153,110.7966754,92.76787544,96.00491703,193.7393637,85.23481148,,,,
45,42, KNN, KNN,149.3453004,56.79162484,334.8465753,139.6300394,92.76935682,96.00573535,185.5012749,82.83841452,,,,
45,43, LR, LR,75.07040437,37.76028659,199.0859204,84.52756076,92.7708376,96.00655335,124.015516,46.76727417,,,,
45,44, RF, RF,83.11363083,33.06047205,142.5936284,77.50245536,92.77231777,96.00737101,59.47999756,44.44198331,,,,
45,45, RF, RF,43.29134263,17.44501568,165.9510634,65.70102618,92.77379734,96.00818833,122.6597207,48.2560105,,,,
45,46, KNN, SVR,68.22405651,22.91957905,171.4889926,56.40569137,92.7752763,96.00900532,103.2649361,33.48611232,,,,
45,47, RF, KNN,111.1664343,44.58036949,169.3841145,73.31100543,92.77675466,96.00982198,58.21768021,28.73063595,,,,
45,48, NN, SVR,91.4055615,26.42219586,210.565151,115.105485,92.77823241,96.0106383,119.1595895,88.68328916,,,,
45,49, LR, RF,331.3982392,125.8615765,450.2591,185.0056173,92.77970955,96.01145429,118.8608608,59.14404073,,,,
45,50, KNN, KNN,536.5636062,240.7962962,456.2805693,210.3196782,92.7607362,95.99182004,-80.28303697,-30.47661809,,,,
45,51, KNN, KNN,329.9080529,122.6719325,415.0626066,175.0320696,92.76221632,95.99263954,85.15455371,52.36013711,,,,
45,52, KNN, KNN,294.4155781,150.522522,607.2196697,231.7284983,92.76369583,95.99345871,312.8040916,81.20597631,,,,
45,53, KNN, SVR,290.6916917,87.05547671,603.010563,245.9924692,92.76517474,95.99427754,312.3188713,158.9369925,,,,
45,54, KNN, KNN,350.5364415,146.3837451,624.6277932,283.6303218,92.76665304,95.99509604,274.0913517,137.2465767,,,,
45,55, RF, RF,322.2383936,121.5902013,827.1910366,334.3247159,92.76813075,95.9959142,504.952643,212.7345146,,,,
45,56, KNN, KNN,505.8343384,189.107979,751.3577636,330.9066406,92.76960784,95.99673203,245.5234252,141.7986616,,,,
45,57, KNN, KNN,390.4318572,141.9496265,666.7965543,296.6517612,92.77108434,95.99754952,276.3646971,154.7021347,,,,
45,58, KNN, KNN,325.7069856,123.6017296,685.9790289,308.8214375,92.77256023,95.99836668,360.2720433,185.2197079,,,,
45,59, LR, LR,523.0919538,161.3929954,633.8575333,287.4974341,92.77403552,95.99918351,110.7655796,126.1044387,,,,
45,60, KNN, KNN,223.3298274,70.05470945,446.376967,185.4621528,92.7755102,96,223.0471396,115.4074433,,,,
45,61, RF, RF,277.4609856,82.95915395,389.5897363,156.5471644,92.77698429,96.00081616,112.1287507,73.58801041,,,,
45,62, RF, SVR,274.8900544,95.81521638,436.9721773,155.4150543,92.77845777,96.00163199,162.0821229,59.59983794,,,,
45,63, RF, SVR,344.6516066,85.76384528,411.6457485,176.593812,92.77993065,96.00244748,66.99414183,90.82996673,,,,
45,64, LR, LR,251.2616458,86.30871028,338.2003696,137.7399577,92.78140294,96.00326264,86.93872382,51.43124741,,,,
45,65, LR, SVR,163.2287795,58.5939425,458.005769,207.8901719,92.78287462,96.00407747,294.7769895,149.2962294,,,,
45,66, KNN, KNN,362.0177407,151.1412967,499.6805475,214.1228266,92.7843457,96.00489197,137.6628068,62.98152993,,,,
45,67, KNN, KNN,347.0531446,151.8294588,503.9795961,219.4914299,92.78581618,96.00570613,156.9264515,67.66197111,,,,
45,68, LR, RF,253.5468423,116.6263927,455.0137361,191.1386834,92.78728606,96.00651997,201.4668938,74.51229074,,,,
45,69, RF, KNN,150.3087811,56.60793881,476.5253499,193.9261209,92.78875535,96.00733347,326.2165688,137.3181821,,,,
45,70, LR, KNN,298.7122429,112.4102416,360.5235479,175.7770508,92.79022403,96.00814664,61.81130502,63.36680921,,,,
45,71, KNN, KNN,199.1930983,106.1092029,387.7017579,175.4034288,92.79169212,96.00895948,188.5086595,69.29422592,,,,
45,72, KNN, KNN,265.0876805,124.227312,331.9439855,137.367141,92.79315961,96.00977199,66.85630504,13.13982904,,,,
45,73, RF, KNN,226.494401,103.8096397,398.6405699,153.1532866,92.7946265,96.01058416,172.146169,49.34364691,,,,
45,74, LR, KNN,112.5426613,61.04879159,402.6529815,162.8433134,92.7960928,96.01139601,290.1103203,101.7945218,,,,
45,75, KNN, KNN,189.1192241,83.98852404,412.8453059,187.5103542,92.79755849,96.01220753,223.7260818,103.5218302,,,,
45,76, KNN, KNN,235.7282884,108.5014552,356.7515721,171.1990132,92.7990236,96.01301871,121.0232837,62.69755794,,,,
45,77, KNN, KNN,215.919814,104.4849066,378.5781561,155.6108754,92.8004881,96.01382957,162.6583421,51.12596886,,,,
45,78, KNN, LR,447.5725642,176.6911505,360.6416584,123.0242353,92.78161854,95.99430663,-86.93090577,-53.66691529,,,,
45,79, LR, LR,308.9984417,130.007252,303.9527797,142.8661892,92.76275666,95.99512096,-5.045661936,12.85893726,,,,
45,80, KNN, KNN,285.0881456,130.8313105,367.9732497,148.0181239,92.76422764,95.99593496,82.88510411,17.18681337,,,,
45,81, KNN, KNN,293.0231653,125.1584789,313.8332461,130.283666,92.76569803,95.99674863,20.81008076,5.125187059,,,,
45,82, RF, RF,219.2356191,121.4755487,291.5005727,140.2210757,92.76716782,95.99756197,72.26495358,18.74552702,,,,
45,83, KNN, KNN,159.0928976,85.79959123,255.1348689,133.2748796,92.76863701,95.99837497,96.04197129,47.4752884,,,,
45,84, LR, RF,148.4294443,67.82661462,222.1295413,107.5047593,92.77010561,95.99918765,73.70009703,39.67814471,,,,
45,85, KNN, KNN,192.3727918,92.01304854,246.3026132,106.2270818,92.7715736,96,53.92982139,14.21403329,,,,
45,86, RF, RF,143.1193249,70.82048314,176.305883,80.84272293,92.77304101,96.00081202,33.18655808,10.02223978,,,,
45,87, LR, LR,163.5307205,78.77659343,198.5627331,94.86018786,92.77450781,96.00162371,35.03201258,16.08359443,,,,
45,88, RF, RF,219.8594147,95.28405858,232.6020022,115.0034598,92.77597403,96.00243506,12.74258755,19.71940124,,,,
45,89, KNN, SVR,149.2977107,60.9665413,246.4141484,140.4792705,92.77743964,96.00324609,97.11643769,79.51272921,,,,
45,90, LR, KNN,165.0228804,86.70801642,306.7273491,160.2728942,92.77890467,96.0040568,141.7044687,73.56487783,,,,
45,91, LR, NN,236.6255865,131.2624022,391.8387361,190.3094358,92.78036909,96.00486717,155.2131496,59.04703358,,,,
45,92, KNN, KNN,304.7217587,125.563453,368.516947,170.5523158,92.78183293,96.00567721,63.79518837,44.98886287,,,,
45,93, KNN, KNN,313.5135644,140.5754465,356.030007,154.7085318,92.78329617,96.00648692,42.5164426,14.13308532,,,,
45,94, KNN, KNN,247.5034364,105.9225001,433.5818945,159.3008054,92.78475882,96.00729631,186.0784581,53.37830528,,,,
45,95, KNN, KNN,320.1263287,115.6788201,447.2922482,177.2842005,92.78622087,96.00810537,127.1659195,61.60538036,,,,
45,96, KNN, KNN,233.0616889,95.10723562,376.2334469,156.8658805,92.78768233,96.0089141,143.171758,61.7586449,,,,
45,97, NN, SVR,125.5308886,38.88617583,359.5946473,152.0750576,92.7891432,96.0097225,234.0637587,113.1888818,,,,
45,98, RF, RF,84.79917731,35.17447438,335.6854339,142.8677885,92.79060348,96.01053058,250.8862566,107.6933141,,,,
45,99, KNN, KNN,237.6999502,82.19134591,257.0002084,111.9608269,92.79206317,96.01133833,19.30025822,29.76948104,,,,
45,100, RF, RF,198.9575205,79.34920281,230.1365676,94.48510742,92.79352227,96.01214575,31.17904707,15.13590461,,,,
45,101, RF, LR,90.51913072,31.04975212,243.1972398,99.40899189,92.79498077,96.01295284,152.6781091,68.35923977,,,,
45,102, NN, SVR,52.65778339,12.38856608,499.4359091,206.2622605,92.79643869,96.01375961,446.7781257,193.8736944,,,,
45,103, NN, SVR,25.11081548,5.959956612,661.7587239,277.8056216,92.79789601,96.01456605,636.6479084,271.845665,,,,
45,104, LR, SVR,108.1591086,17.82723304,802.1968741,338.4291743,92.79935275,96.01537217,694.0377655,320.6019412,,,,
45,105, SVR, SVR,3.587769415,0.865869752,858.1221358,352.5969308,92.8008089,96.01617796,854.5343664,351.7310611,,,,
45,106, SVR, SVR,1.030298424,0.24618226,822.3991836,313.7070548,92.80226446,96.01698342,821.3688852,313.4608725,,,,
45,107, LR, RF,0.024738003,0.0166675,681.5988779,291.4791667,92.80371943,96.01778856,681.5741399,291.4624992,,,,
45,108, LR, LR,0,0,602.51556,257.8394601,92.80517381,96.01859337,602.51556,257.8394601,,,,
45,109, LR, LR,0,0,560.6513343,182.8355564,92.8066276,96.01939786,560.6513343,182.8355564,,,,
45,110, LR, LR,0,0,452.2619021,124.1195526,92.80808081,96.02020202,452.2619021,124.1195526,,,,
46,1, LR, LR,0,0,25.33029467,8.453851318,92.80953343,96.02100586,25.33029467,8.453851318,,,,
46,2, LR, RF,0.030797147,0.006312,42.81891728,11.70392043,92.81098546,96.02180937,42.78812014,11.69760843,,,,
46,3, SVR, SVR,0.072057066,0.04569419,32.75435086,11.17668262,92.81243691,96.02261256,32.68229379,11.13098843,,,,
46,4, RF, RF,0.663886879,0.116516666,28.05567202,9.94583771,92.81388777,96.02341542,27.39178514,9.829321044,,,,
46,5, SVR, SVR,1.346063635,0.374234906,33.66731837,12.33673306,92.81533804,96.02421796,32.32125473,11.96249816,,,,
46,6, KNN, SVR,2.291152322,0.553495662,55.44714697,19.24372078,92.81678773,96.02502018,53.15599465,18.69022511,,,,
46,7, RF, KNN,25.86630357,6.24056187,62.53049256,16.91429587,92.81823684,96.02582207,36.66418899,10.673734,,,,
46,8, LR, RF,72.08206301,13.6885953,97.96235897,28.43140049,92.81968536,96.02662364,25.88029596,14.74280518,,,,
46,9, RF, KNN,56.23127899,20.71573051,114.7577778,43.98704864,92.82113329,96.02742488,58.52649879,23.27131812,,,,
46,10, NN, SVR,96.1328088,19.28668453,342.8769579,96.47117188,92.82258065,96.02822581,246.7441491,77.18448735,,,,
46,11, KNN, SVR,38.99354868,10.26143625,150.7408787,70.42590592,92.82402741,96.02902641,111.74733,60.16446966,,,,
46,12, KNN, KNN,224.8591103,38.12116299,252.9584946,88.8685803,92.8254736,96.02982668,28.09938428,50.74741731,,,,
46,13, LR, RF,60.38439142,27.08401468,225.0109257,95.03421432,92.8269192,96.03062664,164.6265342,67.95019964,,,,
46,14, LR, LR,91.52008608,42.07696054,181.9335113,73.04916205,92.82836422,96.03142627,90.41342518,30.9722015,,,,
46,15, RF, SVR,91.28901818,32.66604961,129.7460472,47.17470249,92.82980866,96.03222558,38.45702902,14.50865288,,,,
46,16, KNN, KNN,64.78734247,25.00450765,87.90403535,37.45667833,92.83125252,96.03302457,23.11669288,12.45217069,,,,
46,17, RF, RF,106.7621218,47.54624297,114.2943836,48.79317863,92.83269579,96.03382323,7.532261753,1.246935654,,,,
46,18, KNN, KNN,40.41912192,19.43120806,103.9972811,49.47081998,92.83413849,96.03462158,63.57815913,30.03961192,,,,
46,19, LR, KNN,78.33592088,34.0840697,149.0790799,77.31889844,92.8355806,96.0354196,70.74315905,43.23482874,,,,
46,20, KNN, KNN,54.08201692,23.08110722,144.6804237,73.43308919,92.83702213,96.0362173,90.59840677,50.35198198,,,,
46,21, RF, RF,71.55529554,23.70823588,178.7839478,87.84663489,92.83846309,96.03701469,107.2286523,64.13839901,,,,
46,22, RF, KNN,101.6894885,46.44819032,172.1429484,83.08779023,92.83990346,96.03781175,70.45345989,36.63959991,,,,
46,23, LR, RF,57.34197028,28.19084238,195.2248338,91.26280483,92.84134325,96.03860849,137.8828635,63.07196245,,,,
46,24, LR, SVR,32.12250036,12.87363388,221.9071746,88.3565022,92.84278247,96.03940491,189.7846742,75.48286832,,,,
46,25, KNN, KNN,74.50095769,35.63005356,151.8633908,83.97433183,92.84422111,96.04020101,77.36243314,48.34427827,,,,
46,26, KNN, KNN,66.51046373,19.62241877,180.7983244,87.70246094,92.84565916,96.04099678,114.2878606,68.08004217,,,,
46,27, NN, NN,102.9448808,39.67348357,182.7391621,84.31088119,92.84709664,96.04179224,79.79428122,44.63739762,,,,
46,28, KNN, SVR,76.03522041,33.45760287,209.1565571,84.98478009,92.84853355,96.04258738,133.1213367,51.52717723,,,,
46,29, KNN, KNN,72.67049465,36.29848569,206.9436576,102.5663479,92.84996987,96.04338221,134.2731629,66.26786226,,,,
46,30, KNN, NN,115.5212362,43.96498216,179.8012792,91.79626465,92.85140562,96.04417671,64.28004303,47.83128249,,,,
46,31, KNN, KNN,104.2168481,36.50738606,217.5882043,112.6005729,92.8528408,96.04497089,113.3713563,76.09318686,,,,
46,32, NN, SVR,37.39627874,11.26448713,305.8154421,145.2567598,92.85427539,96.04576475,268.4191633,133.9922727,,,,
46,33, NN, SVR,15.59682788,3.09680393,324.6106552,105.831763,92.85570941,96.0465583,309.0138273,102.7349591,,,,
46,34, SVR, SVR,4.835643597,1.159394756,226.2834859,89.30627153,92.85714286,96.04735152,221.4478423,88.14687677,,,,
46,35, NN, KNN,16.64080355,7.434794221,191.5120279,74.8635831,92.85857573,96.04814443,174.8712243,67.42878888,,,,
46,36, KNN, SVR,26.2275844,7.115461569,197.5272251,79.90682745,92.86000802,96.04893702,171.2996407,72.79136588,,,,
46,37, LR, SVR,70.25919594,15.20661825,265.5695256,106.6146595,92.86143974,96.0497293,195.3103297,91.40804126,,,,
46,38, RF, KNN,32.12974491,11.76419861,230.8489229,97.03915811,92.86287089,96.05052125,198.719178,85.2749595,,,,
46,39, KNN, SVR,33.96532342,13.09440605,240.2689283,103.3014045,92.86430146,96.05131289,206.3036049,90.2069984,,,,
46,40, KNN, KNN,129.2330186,56.27755725,164.8307006,78.56780831,92.86573146,96.05210421,35.59768198,22.29025106,,,,
46,41, RF, RF,164.0017052,47.6485779,287.7615911,127.0606481,92.86716089,96.05289521,123.7598859,79.41207025,,,,
46,42, RF, RF,164.7001951,50.25183593,364.020264,140.8475486,92.86858974,96.0536859,199.3200689,90.59571267,,,,
46,43, RF, RF,312.5987376,127.1937307,340.8114648,150.8294744,92.87001803,96.05447627,28.21272719,23.63574372,,,,
46,44, RF, RF,118.8947852,54.51977379,200.6597142,78.23168581,92.87144573,96.05526632,81.76492898,23.71191202,,,,
46,45, KNN, KNN,121.2349829,32.77824451,136.1737707,53.17678001,92.87287287,96.05605606,14.93878787,20.3985355,,,,
46,46, KNN, SVR,123.3760467,39.22679557,161.5546509,55.3986147,92.87429944,96.05684548,38.17860423,16.17181913,,,,
46,47, KNN, SVR,116.5379708,35.69710386,167.0026959,77.59706182,92.87572544,96.05763458,50.46472514,41.89995796,,,,
46,48, KNN, KNN,381.3668685,138.8857781,338.9820704,141.8431099,92.85714286,96.05842337,-42.3847981,2.957331825,,,,
46,49, RF, KNN,277.0984419,115.6990744,267.5553374,148.9257133,92.83856771,96.05921184,-9.543104424,33.22663894,,,,
46,50, RF, SVR,190.1634504,71.51978835,362.2388361,175.158103,92.84,96.06,172.0753856,103.6383146,,,,
46,51, KNN, KNN,334.8591045,157.4422952,554.0096662,277.5130151,92.84143171,96.06078784,219.1505617,120.0707199,,,,
46,52, KNN, KNN,378.8708983,154.3985511,867.1472817,283.8801964,92.84286285,96.06157537,488.2763834,129.4816452,,,,
46,53, KNN, KNN,249.680182,122.2730048,510.3666735,241.6511315,92.84429342,96.06236258,260.6864915,119.3781266,,,,
46,54, RF, RF,223.2534661,96.46383294,563.0330807,290.2561907,92.84572342,96.06314948,339.7796146,193.7923578,,,,
46,55, KNN, KNN,330.9686272,123.9431837,630.4209361,316.2088589,92.84715285,96.06393606,299.4523089,192.2656753,,,,
46,56, LR, KNN,210.6150555,112.299746,646.4696175,338.0245437,92.8485817,96.06472233,435.854562,225.7247976,,,,
46,57, LR, RF,336.6839591,127.2235359,678.5634827,324.7160485,92.85000999,96.06550829,341.8795235,197.4925126,,,,
46,58, KNN, KNN,259.9214379,117.8527848,505.8027357,239.0947446,92.8514377,96.06629393,245.8812977,121.2419598,,,,
46,59, KNN, KNN,543.1171667,173.1729794,678.884808,245.8524344,92.85286484,96.06707926,135.7676413,72.67945506,,,,
46,60, LR, LR,185.9975569,95.14796069,523.5093886,204.3863438,92.85429142,96.06786427,337.5118317,109.2383831,,,,
46,61, KNN, KNN,403.537413,110.363456,426.0656807,171.012166,92.85571742,96.06864897,22.52826769,60.64871006,,,,
46,62, KNN, KNN,522.9641862,133.6016244,379.1531918,150.661852,92.83719074,96.06943336,-143.8109944,17.06022757,,,,
46,63, KNN, KNN,98.475751,41.54702331,298.1532045,105.6353392,92.83861959,96.07021743,199.6774535,64.08831585,,,,
46,64, LR, SVR,301.2441193,102.845733,298.3687717,129.2599662,92.82010371,96.0710012,-2.875347659,26.41423315,,,,
46,65, KNN, SVR,206.6341999,68.99721408,469.6842556,179.9129211,92.82153539,96.07178465,263.0500557,110.915707,,,,
46,66, LR, KNN,158.7311891,60.98152124,589.4166318,202.1265969,92.82296651,96.07256778,430.6854427,141.1450757,,,,
46,67, KNN, NN,355.4043944,157.1315309,411.0917572,181.8020537,92.82439705,96.07335061,55.68736281,24.67052283,,,,
46,68, KNN, KNN,316.8218217,142.8782309,379.7994618,167.4687363,92.82582702,96.07413312,62.97764013,24.5905054,,,,
46,69, RF, RF,317.00144,135.8570561,464.2389458,186.2001433,92.82725643,96.07491532,147.2375058,50.34308725,,,,
46,70, KNN, KNN,371.4426267,127.0079708,491.8283243,193.8955357,92.82868526,96.07569721,120.3856976,66.88756493,,,,
46,71, KNN, KNN,272.8968553,107.3448017,428.8943994,166.5636373,92.83011352,96.07647879,155.9975441,59.21883555,,,,
46,72, RF, KNN,230.6400156,89.86585373,362.7469952,133.0982605,92.83154122,96.07726006,132.1069797,43.23240681,,,,
46,73, LR, KNN,230.735978,95.84331797,260.5181121,117.7867799,92.83296835,96.07804101,29.78213414,21.94346197,,,,
46,74, KNN, KNN,124.4410743,54.15520594,359.6149988,155.3128998,92.8343949,96.07882166,235.1739245,101.1576938,,,,
46,75, KNN, KNN,301.7511339,143.6581952,394.4403601,173.3768623,92.8358209,96.07960199,92.68922622,29.71866704,,,,
46,76, LR, KNN,421.4970791,192.8250092,394.1927202,166.068878,92.81734978,96.06048548,-27.30435891,-26.75613117,,,,
46,77, RF, RF,255.0196303,100.6403005,495.2945301,182.5709084,92.8187786,96.06126915,240.2748998,81.93060784,,,,
46,78, KNN, KNN,343.548011,131.7713258,351.4275005,153.4224929,92.82020684,96.06205251,7.879489574,21.65116716,,,,
46,79, RF, RF,224.143656,100.1793635,342.6831842,149.9291373,92.82163452,96.06283555,118.5395281,49.74977377,,,,
46,80, LR, LR,313.0357795,139.3617943,336.5528106,153.9974254,92.82306163,96.06361829,23.5170311,14.63563112,,,,
46,81, KNN, KNN,488.1934106,160.2141268,329.7133117,147.0430793,92.80461141,96.04452395,-158.4800989,-13.17104754,,,,
46,82, KNN, KNN,213.800084,112.9953307,270.1361558,130.1164729,92.80604134,96.04531002,56.33607185,17.12114229,,,,
46,83, LR, LR,178.4996427,91.35237427,275.4687285,116.6864632,92.80747069,96.04609577,96.96908589,25.33408888,,,,
46,84, LR, LR,104.4988108,61.45676163,260.5863849,110.1830408,92.80889948,96.04688121,156.0875741,48.72627912,,,,
46,85, RF, KNN,153.4325064,67.72565746,249.3002766,110.5955896,92.81032771,96.04766634,95.86777017,42.86993211,,,,
46,86, LR, KNN,123.4719884,50.55312864,212.1413372,86.675795,92.81175536,96.04845115,88.66934882,36.12266636,,,,
46,87, RF, SVR,131.2933865,59.9654581,217.402736,93.97018454,92.81318245,96.04923566,86.10934953,34.00472644,,,,
46,88, KNN, SVR,163.4638584,71.55194576,210.1430383,95.12877775,92.81460897,96.05001985,46.6791799,23.57683199,,,,
46,89, LR, KNN,148.9468777,72.50044214,213.4865928,104.0422056,92.81603493,96.05080373,64.53971514,31.54176347,,,,
46,90, RF, RF,232.1387477,111.2358714,291.3882862,141.8426042,92.81746032,96.0515873,59.24953849,30.60673275,,,,
46,91, KNN, KNN,177.9275018,89.01774842,286.4494505,138.275511,92.81888514,96.05237056,108.5219487,49.25776261,,,,
46,92, KNN, NN,323.6130041,126.8156149,382.4098913,166.6351058,92.8203094,96.05315351,58.7968872,39.81949091,,,,
46,93, KNN, KNN,273.8844222,112.1763677,348.9809423,142.1677261,92.8217331,96.05393615,75.09652012,29.9913584,,,,
46,94, RF, SVR,278.6915803,112.3838955,336.0446635,134.8579971,92.82315623,96.05471848,57.35308319,22.47410165,,,,
46,95, KNN, SVR,209.7740506,63.62351804,366.0952823,160.0526426,92.82457879,96.0555005,156.3212317,96.42912458,,,,
46,96, KNN, SVR,314.9776117,103.8307878,375.394157,151.1451262,92.82600079,96.0562822,60.41654528,47.31433848,,,,
46,97, KNN, KNN,332.4328744,134.3056794,364.2360016,144.226575,92.82742223,96.0570636,31.8031272,9.92089566,,,,
46,98, RF, RF,249.2724051,78.75588274,320.5416657,129.8954948,92.82884311,96.05784469,71.26926057,51.13961205,,,,
46,99, RF, RF,209.5674899,76.56254328,315.4848317,125.0414497,92.83026342,96.05862547,105.9173418,48.47890637,,,,
46,100, KNN, NN,126.0912372,56.52294,277.3610888,128.0256363,92.83168317,96.05940594,151.2698516,71.5026963,,,,
46,101, RF, RF,119.2358817,53.45962708,259.8545404,112.9471537,92.83310236,96.0601861,140.6186587,59.48752659,,,,
46,102, NN, SVR,21.04495923,7.975132237,313.3065325,138.6699219,92.83452098,96.06096595,292.2615733,130.6947896,,,,
46,103, NN, SVR,83.30942673,15.43034395,622.2458085,226.1139562,92.83593905,96.0617455,538.9363817,210.6836123,,,,
46,104, NN, SVR,36.85222156,8.248341557,686.6897578,290.5904469,92.83735655,96.06252473,649.8375363,282.3421054,,,,
46,105, SVR, SVR,1.31911936,0.354968262,877.682733,341.1478489,92.83877349,96.06330366,876.3636137,340.7928806,,,,
46,106, LR, SVR,6.640749257,1.229900162,973.7749359,371.3822295,92.84018987,96.06408228,967.1341867,370.1523293,,,,
46,107, RF, RF,2.556395015,0.542900517,799.5049172,318.9857801,92.8416057,96.06486059,796.9485222,318.4428796,,,,
46,108, LR, RF,0.33325492,0.047686833,682.8955568,250.8101658,92.84302096,96.06563859,682.5623019,250.7624789,,,,
46,109, LR, LR,0,0,706.5807994,283.8212602,92.84443566,96.06641629,706.5807994,283.8212602,,,,
46,110, LR, LR,0,0,481.0646794,174.2808877,92.8458498,96.06719368,481.0646794,174.2808877,,,,
47,1, LR, LR,0,0,35.49583,10.20596902,92.84726339,96.06797076,35.49583,10.20596902,,,,
47,2, NN, LR,5.118256138,0.963676643,53.02937314,17.29380749,92.84867641,96.06874753,47.911117,16.33013085,,,,
47,3, LR, LR,38.23093767,8.76971397,52.14007478,17.16862773,92.85008888,96.069524,13.90913712,8.398913761,,,,
47,4, RF, SVR,31.89672292,5.688458152,43.77265323,14.95683625,92.85150079,96.07030016,11.87593031,9.268378102,,,,
47,5, LR, LR,34.63169626,10.9994576,35.79816769,15.51356669,92.85291214,96.07107601,1.166471432,4.514109088,,,,
47,6, SVR, SVR,1.746499572,0.469899129,46.45307933,20.98723203,92.85432294,96.07185156,44.70657975,20.5173329,,,,
47,7, KNN, KNN,17.598641,4.999241867,101.1977668,32.07289437,92.85573318,96.0726268,83.59912584,27.0736525,,,,
47,8, LR, RF,57.46622963,22.70242647,134.5965099,41.81181505,92.85714286,96.07340174,77.13028031,19.10938858,,,,
47,9, RF, SVR,102.3181708,33.18413389,183.2657686,69.14179473,92.85855198,96.07417637,80.9475978,35.95766084,,,,
47,10, KNN, SVR,239.8415929,53.3606917,204.2783448,58.22890816,92.84023669,96.07495069,-35.56324806,4.868216468,,,,
47,11, LR, SVR,65.30353761,17.63471804,135.5724583,53.57463968,92.84164859,96.07572471,70.26892068,35.93992164,,,,
47,12, LR, LR,163.1393955,61.00205741,213.2605167,94.89923939,92.84305994,96.07649842,50.12112121,33.89718198,,,,
47,13, KNN, KNN,86.26200706,45.38539572,209.8702145,99.05466037,92.84447073,96.07727183,123.6082075,53.66926466,,,,
47,14, LR, RF,259.6844732,97.57143372,203.8040726,92.38547927,92.82617264,96.05833662,-55.88040059,-5.185954455,,,,
47,15, KNN, SVR,87.8170372,30.24416302,129.1430278,52.04225028,92.82758621,96.0591133,41.32599065,21.79808726,,,,
